name,serving_wt,kcal,carbo,protein,fat,year,company
찐쌀,100.0,354.0,83.7,5.2,0.1,2017, 
현미미음,100.0,20.0,4.4,0.4,0.1,2017, 
미음,100.0,21.0,4.7,0.3,0,2017, 
수수경단,100.0,218.0,43.1,8.2,1.4,2017, 
"카스텔라,경단",100.0,237.0,51.1,4.1,1.8,2017, 
가래떡,100.0,213.0,48.8,3.71,0.37,2017, 
가래떡,100.0,217.0,47.5,3.8,0.3,2011, 
흑미가래떡,100.0,205.0,47.8,3.5,0,2017, 
개피떡,100.0,207.0,45.6,4.3,0.8,2017, 
개피떡,100.0,207.0,45.6,4.3,0.8,2011, 
쑥개피떡,100.0,206.0,45.2,4.5,0.8,2017, 
꿀떡,100.0,210.0,46.14,3.09,1.46,2017, 
백설기,100.0,228.0,52.5,3.6,0.4,2017, 
콩송편,100.0,200.0,41.2,6.9,0.8,2017, 
깨송편,100.0,224.0,44.01,5.9,2.74,2017, 
팥송편,100.0,200.0,43.6,5.4,0.4,2017, 
시루떡,100.0,183.0,38.94,5.83,0.41,2017, 
시루떡,100.0,217.0,47.5,5.5,0.6,2011, 
찹쌀시루떡,100.0,181.0,37.63,6.63,0.41,2017, 
절편,100.0,215.0,49.04,3.69,0.49,2017, 
증편,100.0,198.0,45.23,2.99,0.57,2017, 
쑥설기,100.0,242.0,55.6,4.3,0.3,2011, 
약식,100.0,244.0,52.3,3.7,2.2,2017, 
"찹쌀인절미,콩고물",100.0,231.0,49.69,5.52,1.15,2017, 
"찹쌀인절미,콩고물",100.0,221.0,45.4,5.7,1.9,2011, 
"찹쌀인절미,팥고물",100.0,202.0,44.8,4.2,0.9,2017, 
"찹쌀인절미,팥고물",100.0,204.0,44.8,4.2,0.9,2011, 
"찹쌀가공(떡류),찹쌀떡",100.0,246.0,52.65,4.81,1.75,2017, 
무지개떡,100.0,229.0,53,3.5,0.3,2017, 
무지개떡,100.0,229.0,53,3.5,0.3,2011, 
현미가루,40.0,151.6,32.16,2.96,1.04,2011, 
백미가루,100.0,362.0,78.5,6.2,0.9,2017, 
쌀엿강정,100.0,395.0,89.96,4.11,2.13,2017, 
엿강정,30.0,135.3,11.73,11.31,4.8,2011, 
들깨엿강정,30.0,161.4,14.67,3.96,9.66,2011, 
참깨엿강정,100.0,538.0,45.4,15,32.9,2017, 
참깨엿강정,100.0,538.0,45.4,15,32.9,2011, 
땅콩엿강정,30.0,173.4,10.17,6.42,11.88,2011, 
튀밥,100.0,393.0,80.7,8.7,3.9,2017, 
튀밥,100.0,406.0,80.7,8.7,3.9,2011, 
찹쌀다식(검정깨),100.0,475.0,48.3,13.8,25.2,2017, 
찹쌀다식(검정깨),100.0,475.0,48.3,13.8,25.2,2011, 
"찹쌀가공(과자류),다식,송화",100.0,343.0,76.1,4.4,2.3,2017, 
찹쌀산자,100.0,417.0,75.6,2,11.8,2017, 
찹쌀산자,100.0,417.0,75.6,2,11.8,2011, 
찹쌀유과,100.0,411.0,77.49,1.96,10.37,2017, 
찹쌀가루,100.0,357.0,82.08,6.44,0.57,2017, 
"옥수수,생것",100.0,110.0,29.4,4.9,1.2,2017, 
"옥수수,마른것",100.0,289.0,74.7,11.5,4.6,2017, 
"옥수수,찐것",100.0,108.0,25.4,6.6,1.4,2017, 
옥수수가루,100.0,265.0,83.3,7.32,0.97,2017, 
"옥수수가공(통조림),가당",100.0,91.0,18.3,2.3,1,2017, 
"옥수수가공(통조림),가당",100.0,91.0,18.3,2.3,1,2011, 
옥수수통조림,100.0,82.0,17.8,2.3,0.5,2017, 
콘샐러드,100.0,104.0,22.4,3.2,0.2,2017, 
"율무,생것",100.0,363.0,70.5,15.4,3.2,2017, 
"율무국수,건면",100.0,353.0,74.6,13.2,1.2,2017, 
"조,생것",100.0,357.0,72.81,10.7,3.7,2017, 
"피,생것",100.0,360.0,73.9,8.5,4.6,2017, 
"통호밀,생것",100.0,290.0,70.7,15.9,1.5,2017, 
"밀,생것",100.0,321.0,75.8,10.6,1,2017, 
호밀가루,100.0,351.0,75.8,8.5,1.6,2017, 
녹수국수,100.0,356.0,87.5,0.2,0.4,2017, 
"도토리국수,마른서",100.0,307.0,72.2,12.4,0.7,2017, 
새우볶음밥,100.0,175.0,28.2,4.5,4.9,2017, 
햄볶음밥,210.0,518.7,0,7.14,39.69,2006, 
"고기만두,냉동",100.0,208.0,27.79,9.38,6.58,2017, 
"김치만두,냉동",100.0,187.0,23.82,8.13,6.59,2017, 
소고기가루스프,100.0,406.0,67.1,11.3,10.3,2017, 
소고기스프,100.0,7.0,0.04,1.14,0.22,2017, 
채소소고기스프,100.0,48.0,6.16,3.18,1.16,2017, 
쇠고기야채스프(오뚜기),100.0,355.0,61,7,9,2006, 
양송이가루스프,100.0,418.0,70.7,8.3,11.3,2017, 
양송이스프,100.0,39.0,3.33,0.66,2.59,2017, 
양송이수프(오뚜기),100.0,360.0,59,6,11,2006, 
양파스프,100.0,12.0,2.77,0.32,0.01,2017, 
양파가루스프,100.0,293.0,65.07,7.48,0.34,2017, 
크림가루스프,100.0,443.0,68.1,6.8,15.9,2017, 
크림스프,100.0,30.0,4.7,0.72,0.97,2017, 
크림스프(오뚜기),100.0,355.0,64,5,9,2006, 
옥수수스프(오뚜기),100.0,360.0,63,5,10,2006, 
감자스프(오뚜기),100.0,380.0,73,6,7,2006, 
야채스프(오뚜기),100.0,350.0,61,6,9,2006, 
호박스프(오뚜기),100.0,395.0,74,5,9,2006, 
"콩소메,분말",100.0,137.0,16.3,17.2,0.1,2006, 
콘소메스프,100.0,11.0,0.32,2.52,0,2017, 
현미죽,100.0,70.0,15.2,1.2,0.4,2017, 
죽,100.0,68.0,15.6,1.4,0,2017, 
율무죽,100.0,42.0,9.5,0.5,0.4,2017, 
잣죽,100.0,28.0,5,0.7,0.9,2017, 
참깨죽,100.0,35.0,5.9,1,1.2,2017, 
"옥수수죽,레토르트",100.0,86.0,8.6,2,4.8,2017, 
"죽,팥죽,레토르트",100.0,117.0,24.4,3.9,0.4,2017, 
"죽,팥죽,레토르트",100.0,117.0,24.4,3.9,0.4,2011, 
호박죽레토르트,350.0,220.5,2.1,3.85,1.4,2006, 
참치죽레토르트,350.0,161.0,29.4,9.8,0.35,2011, 
이유식,40.0,170.4,26.28,6.16,4.64,2006, 
오곡즉석밥,100.0,150.0,33.76,2.83,0.38,2017, 
"쌀국수,건면",100.0,340.0,72.6,9.1,1.5,2017, 
옥수수묵,100.0,55.0,12.6,1.1,0,2017, 
참쌀모듬찰떡,100.0,223.0,47.4,5.7,1.2,2017, 
참쌀모듬찰떡,100.0,223.0,47.4,5.7,1.2,2011, 
"찹쌀흑미찰국수,건면",100.0,334.0,74.6,8.1,0.3,2017, 
찹살도우넛,100.0,296.0,57.1,5,5.3,2017, 
찹살도우넛,100.0,296.0,57.1,5,5.3,2011, 
"감자,생것",100.0,53.0,16.07,1.93,0.03,2017, 
"감자,구운것",100.0,64.0,19.38,2.3,0.08,2017, 
"감자,삶은것",100.0,57.0,17.43,1.99,0.04,2017, 
"감자,으깬것",100.0,83.0,17.57,1.91,0.57,2017, 
"감자,찐것",100.0,56.0,17.28,1.94,0.05,2017, 
"돼지감자,생것",100.0,35.0,14.92,2.18,0.09,2017, 
감자샐러드,100.0,143.0,11.17,2.68,8.2,2017, 
매시트포테이토(으깬감자),100.0,81.0,17.5,1.9,0.6,2011, 
"감자칩,구운것",100.0,469.0,71.4,5,18.2,2017, 
"감자칩,튀긴것",100.0,565.0,52.5,5.5,37,2017, 
"감자튀김(후렌치후라이),튀긴것",100.0,293.0,44.16,3.54,11.3,2017, 
"후렌치후라이,냉동",100.0,293.0,44.16,3.54,11.3,2017, 
"해쉬브라운,튀긴것",100.0,219.0,28.51,2.65,11.59,2017, 
"고구마,생것",75.0,98.25,23.4,1.05,0.15,2011, 
"고구마,구운것",130.0,161.2,38.09,1.95,0.26,2011, 
"고구마,마른것",100.0,221.0,75.7,2.3,0.1,2017, 
고구마당조림,130.0,185.9,36.27,1.17,4.29,2011, 
"곤약,국수형",100.0,6.0,3.06,0.12,0.01,2017, 
"곤달비,생것",100.0,177.0,85.3,3,0.1,2017, 
"단마,생것",100.0,47.0,14.05,1.84,0.12,2017, 
"산마,생것",30.0,29.7,5.88,1.53,0.21,2011, 
"장마,생것",100.0,35.0,9.55,1.56,0.28,2017, 
"장마,삶은것",100.0,37.0,10.51,1.47,0.25,2017, 
감자전분,100.0,230.0,82.7,0.07,0.02,2017, 
감자전분,100.0,332.0,82,0.1,0.1,2011, 
고구마전분,100.0,237.0,84.4,0.1,0.2,2017, 
고구마전분,100.0,342.0,84.4,0.1,0.2,2011, 
밀전분,100.0,351.0,86,0.2,0.5,2017, 
쌀전분,100.0,366.0,89.3,0.2,0.7,2017, 
옥수수전분,100.0,255.0,89.6,0.19,0.56,2017, 
칡뿌리전분,100.0,347.0,85.6,0.2,0.2,2017, 
졸참도토리전분,100.0,225.0,80.1,0.4,0.1,2017, 
종가시도토리전분,100.0,238.0,77.3,2.3,1.7,2017, 
부침가루,100.0,355.0,73.6,12.1,1.4,2017, 
"고구마가공(면류),당면,건면",100.0,248.0,88.75,0.08,0.07,2017, 
"고구마가공(면류),당면,건면",100.0,349.0,86.1,0.1,0.2,2011, 
"고구마당면,건면,삶은것",100.0,85.0,30.38,0.03,0.04,2017, 
"고구마당면,건면,감자전분포함",100.0,350.0,86.6,0,0.2,2017, 
"칡뿌리,생것",100.0,100.0,32.05,2.48,0.1,2017, 
"토란,생것",100.0,53.0,15.77,2.08,0.14,2017, 
"토란,삶은것",100.0,56.0,16.28,2.17,0.18,2017, 
"아피오스감자,생것",100.0,135.0,38.2,6.1,0.5,2017, 
"천마,생것",100.0,55.0,18.5,0.9,0,2017, 
"천마,찐것",100.0,58.0,19.3,1.1,0,2017, 
과당,100.0,368.0,99.9,0,0,2017, 
껌,100.0,387.0,96.7,0,0,2017, 
꿀,100.0,294.0,79.7,0.2,0,2017, 
들깨꿀,100.0,317.0,79,0.4,0,2017, 
밤꿀,100.0,341.0,84.91,0.45,0.02,2017, 
싸리꿀,100.0,343.0,85.4,0.3,0,2017, 
아카시아꿀,100.0,346.0,86.49,0.12,0,2017, 
잡화꿀,100.0,345.0,86.05,0.26,0.02,2017, 
토종꿀,100.0,340.0,84.73,0.38,0.02,2017, 
각설탕,100.0,387.0,100,0,0,2017, 
빙설탕,100.0,387.0,99.9,0.1,0,2017, 
설탕가루,100.0,389.0,99.77,0,0,2017, 
백설탕,100.0,400.0,99.96,0,0.01,2017, 
황설탕,100.0,399.0,99.81,0,0.01,2017, 
흑설탕,100.0,392.0,97.88,0.12,0.01,2017, 
감조청,100.0,201.0,47,3,0.1,2017, 
쌀조청,100.0,354.0,87.9,0.53,0.24,2017, 
고구마조청,100.0,313.0,77,1.38,0.35,2017, 
도라지조청,100.0,350.0,86,1.7,0.1,2017, 
배조청,100.0,257.0,62.3,2.1,0,2017, 
오가피조청,100.0,311.0,77.3,0.4,0.1,2017, 
포도당,100.0,335.0,91,0,0,2017, 
"젤라틴,디저트가루",100.0,381.0,90.5,7.8,0,2017, 
단풍나무시럽,100.0,260.0,67.04,0.04,0.06,2017, 
딸기시럽,10.0,25.9,6.72,0,0.02,2011, 
초코시럽,100.0,277.0,67.1,2.1,0.1,2017, 
가공당,100.0,265.0,68.2,0.2,0,2017, 
정제당,10.0,27.2,6.84,0.25,0,2006, 
물엿,100.0,332.0,83.03,0.02,0,2017, 
사탕,10.0,37.4,9.32,0.02,0,2001, 
땅콩누가사탕,100.0,366.0,91.2,0.23,7.14,2017, 
살구누가사탕,10.0,37.0,7.96,0.23,0.47,2006, 
드롭스사탕,100.0,391.0,97.57,0.31,0.55,2017, 
박하사탕,100.0,394.0,98.59,0.02,0.02,2017, 
버터스카치,100.0,363.0,90.62,0.22,8.22,2017, 
알사탕,10.0,39.4,9.8,0,0.02,2011, 
마쉬멜로사탕,100.0,326.0,79.3,2.2,0,2017, 
"사탕무우,생것",100.0,59.0,18.7,1.8,0,2017, 
사탕무우농축액,10.0,27.2,6.6,0.41,0,2011, 
로얄제리,100.0,143.0,26.1,10.4,0.7,2017, 
카라멜우유,100.0,423.0,79.9,1.8,10.7,2017, 
팥양갱,100.0,307.0,73.44,3.37,0.14,2017, 
깨엿강정,100.0,538.0,45.4,15,32.9,2017, 
흰엿,30.0,102.9,26.34,0.33,0.15,2001, 
이성화액당,10.0,27.6,7.5,0,0,2006, 
초코바,15.0,75.0,9.59,1.34,3.48,2011, 
젤리,100.0,327.0,81.6,0,0.1,2017, 
초콜렛,15.0,81.45,7.73,0.6,5.36,2011, 
땅콩초콜렛,100.0,519.0,49.7,13.1,33.5,2017, 
초콜렛우유,100.0,572.0,51.8,8.1,36.9,2017, 
초콜렛우유(라이스시리얼),100.0,511.0,59.67,7.64,29.37,2017, 
초콜렛우유(아몬드),100.0,526.0,53.4,9,34.4,2017, 
스위트초콜렛,100.0,507.0,60.4,3.9,34.2,2017, 
화이트초콜렛,100.0,539.0,59.24,5.87,32.09,2017, 
새알초콜렛,15.0,74.1,10.76,0.65,3.17,2011, 
다크초콜렛,100.0,598.0,45.9,7.79,42.63,2017, 
"강낭콩,생것",100.0,172.0,32,9,1,2017, 
"강낭콩,생것",100.0,169.0,29.2,10,1.2,2011, 
"강낭콩,삶은것",100.0,170.0,32,8,1,2017, 
"강낭콩,마른것",100.0,350.0,64,21,1,2017, 
"녹두,삶은것",100.0,158.0,26.66,11.29,0.67,2017, 
"녹두,마른것",100.0,352.0,60,25,2,2017, 
"녹두가공(가루),빈대떡가루",100.0,347.0,63.4,20.7,1.2,2017, 
"녹두가공(가루),빈대떡가루",100.0,339.0,63.4,20.7,1.2,2011, 
"녹두가공(면류),녹두묵",100.0,36.0,9,0.1,0,2017, 
"흑태,마른것",100.0,407.0,32.45,36.1,15.37,2017, 
"흑태,마른것",100.0,421.0,31.1,35.2,18.2,2011, 
"서리태,마른것",100.0,413.0,30.45,38.68,15.86,2017, 
"서리태,마른것",100.0,414.0,30.5,34.3,18.1,2011, 
"청자3호,마른것",100.0,399.0,37.84,34.6,12.6,2017, 
"청자3호,볶은것",100.0,452.0,36.7,37.4,18.1,2017, 
"노란콩,삶은것",100.0,201.0,12.02,17.82,9.5,2017, 
"노란콩,마른것",100.0,409.0,32.99,36.21,14.71,2017, 
"노란콩,볶은것",100.0,445.0,33.57,40.47,17.21,2017, 
"밤콩,마른것",100.0,410.0,30.6,35,17.2,2017, 
두부,100.0,97.0,3.75,9.62,4.63,2017, 
동두부,100.0,536.0,4.2,50.5,34.1,2017, 
연두부,100.0,62.0,4.7,4.2,2.8,2017, 
순두부,100.0,54.0,0.7,5.8,3.1,2017, 
튀긴두부(유부),100.0,379.0,3.9,20.4,31,2017, 
튀긴두부(유부),100.0,381.0,3.9,20.4,31,2011, 
비지,100.0,74.0,11.7,3.5,1.5,2017, 
두유,100.0,70.0,4.7,4.4,3.6,2017, 
베지밀,100.0,70.0,4.7,4.4,3.6,2017, 
"콩가루,볶은것",100.0,430.0,32.3,37,20.9,2017, 
"동부,생것",100.0,162.0,28.4,11.2,0.3,2017, 
"동부,삶은것",100.0,147.0,26.4,8.12,1.03,2017, 
"동부,마른것",100.0,349.0,64.23,18.88,1.82,2017, 
"동부,마른것",100.0,352.0,60.3,22.2,2.1,2011, 
"라이마빈스,생것",20.0,67.8,12.68,4.3,0.14,2011, 
"라이마빈스,삶은것",100.0,152.0,26,9.6,0.9,2017, 
"라이마빈스,마른것",100.0,351.0,60.8,21.9,1.8,2017, 
"완두콩,생것",100.0,114.0,19.51,7.92,0.44,2017, 
"완두콩,삶은것",100.0,122.0,20.78,7.27,1.1,2017, 
"완두콩,마른것",100.0,363.0,67.1,20.7,1.3,2017, 
"작두콩(도두),생것",100.0,125.0,21.5,9,0.3,2017, 
"작두콩(도두),마른것",100.0,344.0,57.4,26.3,1,2017, 
"잠두,생것",100.0,341.0,58.29,26.12,1.53,2017, 
"잠두,삶은것",100.0,110.0,19.65,7.6,0.4,2017, 
"잠두,마른것",3.0,10.44,1.68,0.78,0.06,2011, 
"쥐눈이콩(검정소립콩),마른것",100.0,403.0,30.59,37.32,14.61,2017, 
"검정팥,마른것",100.0,347.0,64.4,21.6,0.3,2017, 
"검정팥,삶은것",100.0,143.0,26.4,9.2,0.1,2017, 
"회색팥,마른것",100.0,350.0,63.3,21.9,1,2017, 
"회색팥,마른것",100.0,354.0,63.3,21.9,1,2011, 
"붉은팥,마른것",100.0,352.0,68.4,19.3,0.1,2017, 
"붉은팥,삶은것",100.0,198.0,37.7,11.3,0.2,2017, 
팥페이스트,100.0,155.0,27.1,9.8,0.6,2017, 
"콩조림,조리",100.0,271.0,39.1,19.3,4.2,2017, 
"개암,마른것",100.0,659.0,13,20,59,2017, 
"개암,볶은것",100.0,684.0,14,14,69,2017, 
"도토리,생것",100.0,205.0,47,4,3,2017, 
"도토리가공(가루),도토리가루",100.0,304.0,84,1,1,2017, 
"도토리가공(가루),도토리가루",100.0,354.0,83.7,1.1,1.1,2011, 
"도토리가공(면류),도토리묵",100.0,38.0,10.2,0.2,0.2,2017, 
"들깨,마른것",100.0,526.0,29.26,22.68,39.74,2017, 
"들깨,생것",2.0,10.8,0.75,0.32,0.79,2011, 
들깨가루,10.0,54.0,3.77,1.6,3.95,2006, 
"땅콩,마른것",100.0,525.0,18.36,25.74,42.57,2017, 
"땅콩,볶은것",100.0,572.0,19.91,28.5,46.24,2017, 
"땅콩,삶은것",100.0,318.0,21.26,13.5,22.01,2017, 
땅콩조미품,100.0,593.0,27.5,18.6,50.4,2017, 
땅콩커피맛,10.0,60.8,2.7,2.42,4.48,2011, 
"땅콩대립종,마른것",100.0,577.0,17.1,26.1,49.1,2017, 
"땅콩중립종,마른것",100.0,544.0,29.1,20.3,43,2017, 
"땅콩소립종,마른것",100.0,563.0,24.2,22.4,46.3,2017, 
"검정땅콩,마른것",100.0,570.0,26.5,19.3,47.7,2017, 
땅콩가루,100.0,562.0,24.62,28.43,43.11,2017, 
"때죽,마른것",100.0,540.0,31.8,13.6,44.7,2017, 
"마가목열매,생것",100.0,100.0,25.5,1.3,0.8,2017, 
"마름,생것",100.0,190.0,40.6,5.8,0.5,2017, 
마카다미아넛조미품,100.0,720.0,12.2,8.3,76.7,2017, 
"밤,생것",100.0,133.0,33.39,3.28,0.5,2017, 
"밤,생것",100.0,167.0,37.1,3.2,0.6,2011, 
"밤,구운것",100.0,166.0,37.2,3.2,0.4,2011, 
"밤,삶은것",100.0,136.0,33.95,3.45,0.51,2017, 
"밤,마른것",100.0,334.0,78.6,6.7,4.1,2017, 
밤넥타,100.0,54.0,12.3,0.7,0.2,2006, 
밤통조림,100.0,225.0,55.2,1.1,0,2017, 
"밤,축파",100.0,162.0,42.2,3.5,0.1,2017, 
"보리밥열매,마른것",100.0,324.0,68.5,18.5,1.3,2017, 
"브라질너트,마른것",100.0,659.0,11.74,14.32,67.1,2017, 
"브라질너트,볶은것",100.0,669.0,9.6,14.9,69.1,2017, 
"삼씨,마른것",100.0,463.0,31.3,29.5,27.9,2017, 
"수박씨,마른것",100.0,434.0,47.2,19.3,22.9,2017, 
수박씨조미품,100.0,546.0,13.4,29.6,46.4,2017, 
아몬드조미품,100.0,571.0,21.82,25.74,46.61,2017, 
"아몬드,마른것",100.0,583.0,20.09,23.44,49.96,2017, 
"연씨,생것",100.0,85.0,14.9,5.9,0.5,2017, 
연씨조미품,10.0,33.3,6.26,1.91,0.14,2011, 
"은행,생것",100.0,180.0,42.78,4.69,1.53,2017, 
"은행,생것",100.0,185.0,37.4,5.4,1.7,2011, 
"은행,삶은것",100.0,166.0,38.25,4.31,1.86,2017, 
"잣,마른것",100.0,639.0,17.6,15.4,61.5,2017, 
"잣,볶은것",100.0,716.0,4.7,17.6,75,2017, 
잣미숫가루,10.0,43.4,6.34,1.47,1.35,2011, 
"검정깨,마른것",100.0,546.0,26.45,20.85,44.12,2017, 
"검정깨,볶은것",100.0,536.0,27.42,21.28,42.3,2017, 
"흰깨,마른것",100.0,558.0,21.77,25.41,45.31,2017, 
"흰깨,볶은것",100.0,559.0,21.83,25.96,45.11,2017, 
캐슈넛조미품,100.0,576.0,26.7,19.8,47.6,2017, 
"코코넛,마른것",100.0,660.0,23.65,6.88,64.53,2017, 
"코코넛,볶은것",100.0,592.0,44.4,5.3,47,2017, 
코코넛과육,100.0,355.0,15.2,3.3,33.5,2011, 
코코넛가루,10.0,66.8,2.37,0.61,6.58,2011, 
코코넛밀크,100.0,230.0,5.54,2.29,23.84,2017, 
코코넛수,100.0,19.0,3.71,0.72,0.2,2017, 
피스타치오넛조미품,100.0,582.0,21.2,24.2,49,2017, 
피스타치오넛조미품,100.0,580.0,21.2,24.2,49,2011, 
"피스타치오넛,생것",10.0,58.3,1.69,1.92,5.34,2006, 
"피스타치오넛,마른것",100.0,560.0,27.17,20.16,45.32,2017, 
피칸조미품,100.0,710.0,13.55,9.5,74.27,2017, 
"피칸,마른것",100.0,691.0,13.86,9.17,71.97,2017, 
"해바라기씨,볶은것",100.0,611.0,17.2,20.1,56.3,2017, 
"해바라기씨가공(기타),조미품",100.0,601.0,18.1,19.5,54.8,2017, 
"해바라기씨가공(기타),조미품",100.0,600.0,18.1,19.5,54.8,2011, 
"해바라기씨,생것",10.0,61.9,1.4,1.93,5.77,2006, 
"해바라기씨,마른것",100.0,612.0,14.7,22.33,56.12,2017, 
"호두,볶은것",100.0,674.0,10.5,16,68.4,2017, 
"호두,마른것",100.0,693.0,7.92,15.47,71.99,2017, 
"호두,마른것",100.0,663.0,12.6,15.4,66.7,2011, 
호박씨조미품,100.0,574.0,12,26.5,51.8,2017, 
"호박씨,마른것",100.0,566.0,5.34,35.35,48.18,2017, 
"호박씨,마른것",100.0,558.0,9.9,29.3,49.7,2011, 
"머루씨,생것",100.0,253.0,54,6.3,4.8,2017, 
잣두부,100.0,80.0,4,7.5,4.3,2017, 
"가시오가피순,생것",100.0,65.0,15.87,5.67,0.7,2017, 
"가시오가피순,데친것",100.0,55.0,11.99,5.25,0.85,2017, 
"가죽나물,생것",100.0,46.0,9.46,5.33,0.41,2017, 
"가지,생것",100.0,15.0,4.36,1.13,0.03,2017, 
"가지,데친것",100.0,15.0,4.4,1,0.1,2017, 
가지절임,100.0,23.0,5.2,1.4,0.1,2017, 
"가지,마른것",100.0,232.0,65.59,14.53,2.4,2017, 
"갓,생것",100.0,32.0,7.3,3.5,0.2,2017, 
"강남조나물,마른것",100.0,202.0,43.8,25.8,0.4,2017, 
"갬추,마른것",100.0,234.0,63.2,17.7,2,2017, 
"갯나물,생것",70.0,33.6,7.7,2.38,0.07,2011, 
"고구마잎,생것",100.0,45.0,7.34,3.92,0.44,2017, 
"고구마,줄기,생것",100.0,16.0,3.63,0.76,0.02,2017, 
"고구마줄기,마른것",100.0,291.0,75.53,6.07,0.47,2017, 
"고구마줄기,삶은것",100.0,12.0,2.88,0.45,0.05,2017, 
"고들빼기,생것",100.0,24.0,5.8,1.6,0.5,2017, 
"고비,생것,재배",100.0,23.0,6.2,2.1,0.1,2017, 
"고비,데친것",100.0,20.0,5.43,1.58,0.16,2017, 
"고비,건조,마른것",100.0,240.0,64,17.3,1.3,2006, 
"고비,데친것",100.0,25.0,6.84,1.68,0.26,2017, 
"고사리,생것",100.0,21.0,3.8,2.9,0.17,2017, 
"고사리,데친것",100.0,20.0,3.55,2.74,0.24,2017, 
"고사리,데친것",100.0,26.0,4.4,3.2,0.3,2011, 
"고사리,마른것",100.0,229.0,54.2,25.8,0.6,2017, 
"고사리,마른것",100.0,261.0,54.2,25.8,0.6,2011, 
"고수(향채),생것",100.0,32.0,5.6,4.6,0.2,2017, 
풋고추,100.0,23.0,6.42,1.71,0.19,2017, 
"풋고추,생것",100.0,21.0,6,1.2,0.2,2017, 
"붉은고추,생것",100.0,71.0,15.34,3.12,2.73,2017, 
"붉은고추,생것",100.0,57.0,10.3,2.6,1.7,2011, 
"붉은고추,마른것",100.0,263.0,57.47,13.88,8.71,2017, 
"붉은고추,마른것",100.0,300.0,50.6,11,11,2011, 
고추장아찌,100.0,91.0,31.49,2.39,0.63,2017, 
고추장아찌,100.0,72.0,13.2,2.6,1,2011, 
"마늘가공(기타),마늘장아찌",100.0,113.0,25.36,2.43,0.16,2017, 
"마늘가공(기타),마늘쫑장아찌",100.0,118.0,27.34,1.96,0.14,2017, 
"마늘가공(기타),마늘쫑장아찌",100.0,138.0,30.4,2,0.9,2011, 
"무가공(기타),무장아찌",100.0,131.0,29.24,2.25,0.61,2017, 
염교장아찌(락교장아찌),100.0,85.0,20.5,0.6,0.1,2017, 
"고춧잎,생것",100.0,41.0,8.49,5.07,0.32,2017, 
"고춧잎,생것",100.0,56.0,9.3,4.4,1.4,2011, 
"고추잎,데친것",100.0,47.0,8.9,5.16,0.85,2017, 
"고춧잎,마른것",100.0,263.0,37.8,35.43,5.3,2017, 
고추냉이가루(와사비가루),100.0,81.0,23.7,2.9,0.5,2017, 
"고추냉이뿌리,생것",100.0,33.0,6.3,3.7,0.5,2017, 
"고추냉이잎,생것",100.0,19.0,5.6,0.9,0.2,2017, 
"곤드레,마른것",100.0,230.0,76.4,5.6,2.8,2017, 
"곰취,생것",100.0,29.0,5.77,3.04,0.49,2017, 
"곰취,마른것",100.0,237.0,69.2,8,4.7,2017, 
"곰취,데친것",100.0,32.0,6.09,3.28,0.64,2017, 
"공심채,생것",100.0,17.0,3.1,2.2,0.1,2017, 
"공심채,데친것",100.0,21.0,4.1,2.2,0.1,2017, 
"국수호박,생것",100.0,14.0,4.4,0.6,0.1,2017, 
"국수호박,데친것",100.0,12.0,3.8,0.5,0.1,2017, 
"국화꽃,생것",100.0,27.0,6.5,1.4,0,2017, 
"국화꽃,데친것",100.0,23.0,5.7,1,0,2017, 
"국화꽃,마른것",100.0,292.0,73.5,11.6,0.2,2017, 
"근대,생것",100.0,16.0,3.28,1.78,0.2,2017, 
"근대,데친것",100.0,18.0,3.95,1.79,0.2,2017, 
갓김치,100.0,32.0,7.07,3.26,0.4,2017, 
고들빼기,100.0,88.0,11.9,4.1,2.7,2017, 
깍두기,100.0,38.0,7.54,1.43,0.19,2017, 
깍두기,100.0,39.0,7.4,1.6,0.3,2011, 
나박김치,100.0,7.0,1.27,0.34,0.07,2017, 
나박김치,100.0,14.0,1.6,0.6,0.5,2011, 
동치미,100.0,8.0,1.77,0.33,0.01,2017, 
동치미,100.0,16.0,3,0.7,0.1,2011, 
무청김치,40.0,9.2,0.96,1.08,0.28,2006, 
배추김치,100.0,25.0,4.4,1.4,0.2,2017, 
"김치,백김치",100.0,16.0,3,0.95,0.07,2017, 
"김치,백김치",100.0,42.0,8.4,1.1,0.5,2011, 
열무김치,100.0,32.0,4.99,2.4,0.29,2017, 
열무김치,100.0,34.0,4.9,2.2,0.6,2011, 
오이소박이,100.0,37.0,6.66,1.76,0.37,2017, 
오이소박이,100.0,35.0,4.9,1.7,0.9,2011, 
유채김치,100.0,62.0,10.1,3.5,0.8,2017, 
총각김치,100.0,41.0,7.89,2.02,0.2,2017, 
총각김치,100.0,37.0,5.6,2.3,0.6,2011, 
"김치,파김치",100.0,49.0,8.51,2.5,0.58,2017, 
"김치,파김치",100.0,59.0,9.1,3,1.2,2011, 
"깨나물,생것",70.0,22.4,5.04,2.38,0.28,2006, 
"들깻잎,생것",100.0,42.0,8.89,4.46,0.5,2017, 
"들깻잎,데친것",100.0,31.0,4.8,3.93,0.6,2017, 
"들깻잎,찐것",100.0,35.0,6.07,4.37,0.55,2017, 
"깻잎가공(통조림),통조림",100.0,76.0,10.4,4.7,1.7,2017, 
"깻잎가공(통조림),통조림",100.0,76.0,10.4,4.7,1.7,2011, 
