name,serving_wt,kcal,carbo,protein,fat,company
"호상요구르트,마이너스콜레스테롤드링크(포도)",100,86,11.9,3.8,2.6,파스퇴르유업
"호상요구르트,마이너스콜레스테롤드링크(포도)",100,86,11.9,3.8,2.6,파스퇴르유업
"호상요구르트,마이너스콜레스테롤호상(복숭아)",100,107,18.2,3.4,2.3,파스퇴르유업
"호상요구르트,마이너스콜레스테롤호상(복숭아)",100,107,18.2,3.4,2.3,파스퇴르유업
"호상요구르트,마이너스콜레스테롤호상(살구)",100,103,17.9,3.5,1.9,파스퇴르유업
"호상요구르트,마이너스콜레스테롤호상(살구)",100,103,17.9,3.5,1.9,파스퇴르유업
"호상요구르트,마이너스콜레스테롤호상(옥수수)",100,144,26.7,4.4,2.2,파스퇴르유업
"호상요구르트,마이너스콜레스테롤호상(옥수수)",100,144,26.7,4.4,2.2,파스퇴르유업
"호상요구르트,마이너스콜레스테롤호상(체리)",100,105,18,3.5,2.1,파스퇴르유업
"호상요구르트,마이너스콜레스테롤호상(체리)",100,105,18,3.5,2.1,파스퇴르유업
"호상요구르트,마이너스콜레스테롤호상요구르트",100,111,19.8,3.5,2,파스퇴르유업
"호상요구르트,마이너스콜레스테롤호상요구르트",100,111,19.8,3.5,2,파스퇴르유업
"호상요구르트,사과요구르트",150,142.5,19.5,5.7,4.65,파스퇴르유업
"호상요구르트,사과요구르트",150,213.75,29.25,8.55,6.98,파스퇴르유업
"호상요구르트,섬유사과요구르트",150,160.5,25.2,5.25,4.2,파스퇴르유업
"호상요구르트,섬유사과요구르트",150,240.75,37.8,7.88,6.3,파스퇴르유업
"호상요구르트,예예(딸기)",150,162,26.4,9.45,2.1,파스퇴르유업
"호상요구르트,예예(딸기)",150,243,39.6,14.18,3.15,파스퇴르유업
"호상요구르트,예예(복숭아)",150,171,28.65,9.45,2.1,파스퇴르유업
"호상요구르트,예예(복숭아)",150,256.5,42.98,14.18,3.15,파스퇴르유업
"호상요구르트,포도요구르트",150,135,17.7,5.7,4.65,파스퇴르유업
"호상요구르트,포도요구르트",150,202.5,26.55,8.55,6.98,파스퇴르유업
"호상요구르트,DHA요구르트(사과)",150,144,20.1,5.85,4.5,파스퇴르유업
"호상요구르트,DHA요구르트(사과)",150,216,30.15,8.78,6.75,파스퇴르유업
"호상요구르트,매실요구르트",150,144,18.9,6.15,4.95,파스퇴르유업
"호상요구르트,매실요구르트",150,216,28.35,9.23,7.43,파스퇴르유업
"호상요구르트,쾌변요구르트(사과)",150,151.5,19.95,6.6,5.25,파스퇴르유업
"호상요구르트,쾌변요구르트(사과)",150,227.25,29.93,9.9,7.88,파스퇴르유업
"호상요구르트,VIP요구르트",150,147,19.35,6.3,5.1,파스퇴르유업
"호상요구르트,VIP요구르트",150,220.5,29.03,9.45,7.65,파스퇴르유업
롱포테이토칩(치즈),30,40.65,4.19,0.46,2.45,팔도
롱포테이토칩(치즈),30,48.78,5.03,0.55,2.94,팔도
롱포테이토칩(소금),30,40.65,4.24,0.47,2.43,팔도
롱포테이토칩(소금),30,48.78,5.09,0.56,2.91,팔도
롱포테이토칩(사우어크림&파),30,38.72,4.43,0.52,2.1,팔도
롱포테이토칩(사우어크림&파),30,46.46,5.32,0.62,2.52,팔도
꼬꼬면,120,502.09,81.28,9.63,15.38,팔도
꼬꼬면,120,602.51,97.53,11.56,18.46,팔도
사보리너츠비스킷,30,44.7,5.4,0.6,2.4,펄세스인더스트리
사보리너츠비스킷,30,44.7,5.4,0.6,2.4,펄세스인더스트리
크림크래커,30,33,5.4,0.9,1.05,펄세스인더스트리
크림크래커,30,39.6,6.48,1.08,1.26,펄세스인더스트리
징거비스킷,30,33,6,0.3,0.75,펄세스인더스트리
징거비스킷,30,41.25,7.5,0.38,0.94,펄세스인더스트리
하와이안쿠키,30,39,5.1,0.6,1.8,펄세스인더스트리
하와이안쿠키,30,46.8,6.12,0.72,2.16,펄세스인더스트리
레몬퍼프,30,39,5.1,0.3,1.8,펄세스인더스트리
레몬퍼프,30,46.8,6.12,0.36,2.16,펄세스인더스트리
베르니(쥬라웨하스오리지널),30,46.73,5.88,0.35,2.42,푸드네츄럴
베르니(쥬라웨하스오리지널),26,35.1,4.42,0.26,1.82,푸드네츄럴
쥬라웨하스바닐라,30,40.5,5.1,0.3,2.1,푸드네츄럴
쥬라웨하스바닐라,30,46.73,5.88,0.35,2.42,푸드네츄럴
웰치스믹스후르츠맛젤리,10,8,1.9,0.1,0,푸르른
웰치스믹스후르츠맛젤리,10,3.08,0.73,0.04,0,푸르른
신선하고맛좋은저지방우유,200,160,20,12,4,푸르밀
신선하고맛좋은저지방우유,200,320,40,24,8,푸르밀
고칼슘저지방우유(푸르밀),200,160,20,12,4,푸르밀
고칼슘저지방우유(푸르밀),200,320,40,24,8,푸르밀
검은콩(푸르밀),200,270,38,8.2,8.8,푸르밀
검은콩(푸르밀),200,540,76,16.4,17.6,푸르밀
허니렌틸콩,200,280,36,11.8,10.4,푸르밀
허니렌틸콩,200,560,72,23.6,20.8,푸르밀
가나초코(푸르밀),200,240,32,8,9,푸르밀
가나초코(푸르밀),200,480,64,16,18,푸르밀
딸기(푸르밀),200,280,44,8.6,7.8,푸르밀
딸기(푸르밀),200,560,88,17.2,15.6,푸르밀
생바나나(푸르밀),200,300,46,9.2,8.4,푸르밀
생바나나(푸르밀),200,600,92,18.4,16.8,푸르밀
생블루베리(푸르밀),200,260,46,8.4,4.6,푸르밀
생블루베리(푸르밀),200,520,92,16.8,9.2,푸르밀
딸기크림치즈라떼(푸르밀),200,280,42,8,9.4,푸르밀
딸기크림치즈라떼(푸르밀),200,560,84,16,18.8,푸르밀
오곡라떼,200,240,36,7.8,7.2,푸르밀
오곡라떼,200,480,72,15.6,14.4,푸르밀
카페모카,200,220,36,7.6,4.6,푸르밀
카페모카,200,440,72,15.2,9.2,푸르밀
컵커피카페라떼,200,220,32,7.8,6.6,푸르밀
컵커피카페라떼,200,440,64,15.6,13.2,푸르밀
컵커피카페모카,200,220,32,7.8,6.4,푸르밀
컵커피카페모카,200,440,64,15.6,12.8,푸르밀
컵커피마끼야또,200,220,32,7.8,6.4,푸르밀
컵커피마끼야또,200,440,64,15.6,12.8,푸르밀
떠먹는비피더스딸기(푸르밀),100,78.43,14.46,3.25,0.84,푸르밀
떠먹는비피더스딸기(푸르밀),100,78.43,14.46,3.25,0.84,푸르밀
떠먹는비피더스복숭아(푸르밀),100,79.39,14.46,3.49,0.84,푸르밀
떠먹는비피더스복숭아(푸르밀),100,79.39,14.46,3.49,0.84,푸르밀
떠먹는비피더스블루베리(푸르밀),100,83.71,15.66,3.37,0.84,푸르밀
떠먹는비피더스블루베리(푸르밀),100,83.71,15.66,3.37,0.84,푸르밀
Dole딸기(푸르밀),150,132.97,19.88,5.24,3.61,푸르밀
Dole딸기(푸르밀),150,199.46,29.81,7.85,5.42,푸르밀
Dole복숭아(푸르밀),150,132.97,19.88,5.24,3.61,푸르밀
Dole복숭아(푸르밀),150,199.46,29.81,7.85,5.42,푸르밀
Dole블루베리(푸르밀),150,132.97,19.88,5.24,3.61,푸르밀
Dole블루베리(푸르밀),150,199.46,29.81,7.85,5.42,푸르밀
Dole자몽(푸르밀),150,132.97,19.88,5.24,3.61,푸르밀
Dole자몽(푸르밀),150,199.46,29.81,7.85,5.42,푸르밀
생요구르트(푸르밀),100,136.62,12.05,3.13,8.43,푸르밀
생요구르트(푸르밀),100,136.62,12.05,3.13,8.43,푸르밀
비피더스사과,150,100.5,19.5,2.25,1.5,푸르밀
비피더스사과,150,150.75,29.25,3.38,2.25,푸르밀
비피더스포도,150,96.47,19.29,1.94,1.29,푸르밀
비피더스포도,150,144.71,28.94,2.9,1.93,푸르밀
비피더스매실(푸르밀),150,95.76,18.21,2.36,1.5,푸르밀
비피더스매실(푸르밀),150,143.64,27.32,3.53,2.25,푸르밀
비피더스블루베리,100,67,13,1.5,1,푸르밀
비피더스블루베리,100,67,13,1.5,1,푸르밀
비피더스청포도,150,99.66,19.29,2.25,1.5,푸르밀
비피더스청포도,150,149.49,28.94,3.38,2.25,푸르밀
비피더스석류,100,66.72,12.86,1.57,1,푸르밀
비피더스석류,100,66.72,12.86,1.57,1,푸르밀
비피더스지방제로플레인,100,53.72,11.43,2,0,푸르밀
비피더스지방제로플레인,100,53.72,11.43,2,0,푸르밀
비피더스지방제로세븐베리,100,53.44,11.43,1.93,0,푸르밀
비피더스지방제로세븐베리,100,53.44,11.43,1.93,0,푸르밀
비피더스드링킹사과,150,100.5,19.5,2.25,1.5,푸르밀
비피더스드링킹사과,150,150.75,29.25,3.38,2.25,푸르밀
비피더스드링킹블루베리,150,100.5,19.5,2.25,1.5,푸르밀
비피더스드링킹블루베리,150,150.75,29.25,3.38,2.25,푸르밀
고추잡채군만두,150,457.5,52.5,12,22.5,푸르온
고추잡채군만두,150,457.5,52.5,12,22.5,푸르온
"메밀냉면,메밀생면",100,260,55.4,8.5,0.5,풀무원
"메밀냉면,메밀생면",100,260,55.4,8.5,0.5,풀무원
"메밀냉면,물생냉면",100,243,54.9,5.2,0.3,풀무원
"메밀냉면,물생냉면",100,243,54.9,5.2,0.3,풀무원
"메밀냉면,비빔생냉면",100,243,54.9,5.2,0.3,풀무원
"메밀냉면,비빔생냉면",100,243,54.9,5.2,0.3,풀무원
"국수,생소면",100,340,75.8,8.8,0.2,풀무원
"국수,생소면",100,340,75.8,8.8,0.2,풀무원
"국수,생국시",100,262,59,5,0.7,풀무원
"국수,생국시",100,262,59,5,0.7,풀무원
"국수,생소면",100,262,59,5,0.7,풀무원
"국수,생소면",100,262,59,5,0.7,풀무원
생사리면,92,331.48,72.22,7.36,4,풀무원
생사리면,92,360,72.22,8,4,풀무원
냉동면냄비우동,100,111,24.7,2.5,0.2,풀무원
냉동면냄비우동,100,111,24.7,2.5,0.2,풀무원
즉석생우동,100,154,34.6,3.1,0.4,풀무원
즉석생우동,100,154,34.6,3.1,0.4,풀무원
"칼국수,냉동면칼국수",100,102,23.4,2.5,0.3,풀무원
"칼국수,냉동면칼국수",100,102,23.4,2.5,0.3,풀무원
"칼국수,봉지생칼국수",100,119,23.8,4.1,0.9,풀무원
"칼국수,봉지생칼국수",100,119,23.8,4.1,0.9,풀무원
"칼국수,생칼국수",100,262,59,5,0.7,풀무원
"칼국수,생칼국수",100,262,59,5,0.7,풀무원
"크로켓,고로케",100,173,9,6.7,12.3,풀무원
"크로켓,고로케",100,173,9,6.7,12.3,풀무원
"떡볶이,한입떡볶이",100,231,51.2,4.9,0.7,풀무원
"떡볶이,한입떡볶이",100,231,51.2,4.9,0.7,풀무원
교자만두(고기),150,219,20.25,10.95,10.2,풀무원
교자만두(고기),150,328.5,30.38,16.43,15.3,풀무원
포자만두(고기),150,219,20.25,10.95,10.2,풀무원
포자만두(고기),150,328.5,30.38,16.43,15.3,풀무원
교자만두(김치),150,196.5,23.4,8.7,7.5,풀무원
교자만두(김치),150,294.75,35.1,13.05,11.25,풀무원
포자만두(김치),150,196.5,23.4,8.7,7.5,풀무원
포자만두(김치),150,294.75,35.1,13.05,11.25,풀무원
"죽,단팥죽",100,128,20.9,3.9,0.1,풀무원
"죽,단팥죽",100,128,20.9,3.9,0.1,풀무원
"죽,호박죽",100,380,88.4,4.5,1,풀무원
"죽,호박죽",100,380,88.4,4.5,1,풀무원
"죽,홍합죽",100,64,4.1,1.3,4.7,풀무원
"죽,홍합죽",100,64,4.1,1.3,4.7,풀무원
"떡국,인스턴트,떡국",100,231,51.2,4.9,0.7,풀무원
"떡국,인스턴트,떡국",100,231,51.2,4.9,0.7,풀무원
"녹두묵,잔치용청포묵",80,26.4,6,0.56,0.08,풀무원
"녹두묵,잔치용청포묵",80,21.12,4.8,0.45,0.06,풀무원
"녹두묵,청포묵",80,26.4,6,0.56,0.08,풀무원
"녹두묵,청포묵",80,21.12,4.8,0.45,0.06,풀무원
"두부,만두속두부",80,49.6,3.04,8.56,3.52,풀무원
"두부,만두속두부",80,39.68,2.43,6.85,2.82,풀무원
"두부,부침용두부",80,48.8,3.2,4.8,1.84,풀무원
"두부,부침용두부",80,39.04,2.56,3.84,1.47,풀무원
"두부,업소용두부",80,49.6,3.04,4.8,3.52,풀무원
"두부,업소용두부",80,39.68,2.43,3.84,2.82,풀무원
"두부,찌게용두부",80,48.8,3.44,4.56,1.84,풀무원
"두부,찌게용두부",80,39.04,2.75,3.65,1.47,풀무원
"두부,두부",80,49.6,2.72,5.28,1.92,풀무원
"두부,두부",80,39.68,2.18,4.22,1.54,풀무원
"두부,생두부",80,42.4,2.72,3.76,1.76,풀무원
"두부,생두부",80,33.92,2.18,3.01,1.41,풀무원
"두부,단단한두부",80,49.6,3.2,4.88,1.92,풀무원
"두부,단단한두부",80,39.68,2.56,3.9,1.54,풀무원
"두부,부드러운두부",80,49.6,3.2,4.8,1.92,풀무원
"두부,부드러운두부",80,39.68,2.56,3.84,1.54,풀무원
"두부,계란연두부",80,52.8,3.68,4.8,2.08,풀무원
"두부,계란연두부",80,42.24,2.94,3.84,1.66,풀무원
"두부,연두부",80,40,1.6,3.92,2,풀무원
"두부,연두부",80,32,1.28,3.14,1.6,풀무원
"두부,연두부",80,40,0.08,4.8,2.24,풀무원
"두부,연두부",80,16,0.03,1.92,0.9,풀무원
"두부,순두부",80,37.6,0.88,4.48,1.84,풀무원
"두부,순두부",80,30.08,0.7,3.58,1.47,풀무원
"두부,순두부",80,38.4,0.48,4.88,1.84,풀무원
"두부,순두부",80,30.72,0.38,3.9,1.47,풀무원
도토리묵,80,44,4.16,0.96,2.64,풀무원
도토리묵,80,35.2,3.33,0.77,2.11,풀무원
"도토리묵,잔치용도토리묵",80,44,4.16,0.96,2.64,풀무원
"도토리묵,잔치용도토리묵",80,35.2,3.33,0.77,2.11,풀무원
"김치,깍두기",30,12.3,2.1,0.63,0.15,풀무원
"김치,깍두기",30,3.69,0.63,0.19,0.05,풀무원
"김치,포기김치",30,9.6,1.41,0.66,0.15,풀무원
"김치,포기김치",30,2.88,0.42,0.2,0.05,풀무원
"단무지,김밥단무지",30,7.5,1.65,0.09,0.06,풀무원
"단무지,김밥단무지",30,2.25,0.5,0.03,0.02,풀무원
"단무지,이절단무지",30,7.5,1.65,0.09,0.06,풀무원
"단무지,이절단무지",30,2.25,0.5,0.03,0.02,풀무원
"단무지,통단무지",30,7.5,1.65,0.09,0.06,풀무원
"단무지,통단무지",30,2.25,0.5,0.03,0.02,풀무원
숙주나물,30,9.9,1.83,0.63,0.21,풀무원
숙주나물,30,2.97,0.55,0.19,0.06,풀무원
콩나물,30,15.9,1.02,0.93,0.9,풀무원
콩나물,30,4.77,0.31,0.28,0.27,풀무원
"콩나물,가지런한콩나물",30,11.1,2.13,1.26,0.24,풀무원
"콩나물,가지런한콩나물",30,3.33,0.64,0.38,0.07,풀무원
"콩나물,작은키콩나물",30,11.1,2.25,1.44,0.24,풀무원
"콩나물,작은키콩나물",30,3.33,0.68,0.43,0.07,풀무원
"달걀,10알자연란",60,75,1.68,6.96,4.68,풀무원
"달걀,10알자연란",60,45,1.01,4.18,2.81,풀무원
"달걀,6알자연란",60,75,1.68,6.96,4.68,풀무원
"달걀,6알자연란",60,45,1.01,4.18,2.81,풀무원
"건미역,N/H돌미역",100,217,36.3,15.5,1.1,풀무원
"건미역,N/H돌미역",100,217,36.3,15.5,1.1,풀무원
현미차,200,770,176,10.8,2.8,풀무원
현미차,200,1540,352,21.6,5.6,풀무원
"고추장,고추장볶음SET",10,23.2,3.25,0.71,0.83,풀무원
"고추장,고추장볶음SET",10,2.32,0.33,0.07,0.08,풀무원
"고추장,반찬용고추장",10,21,4.02,0.51,0.32,풀무원
"고추장,반찬용고추장",10,2.1,0.4,0.05,0.03,풀무원
"고추장,반찬용유리고추장",10,21,4.02,0.51,0.32,풀무원
"고추장,반찬용유리고추장",10,2.1,0.4,0.05,0.03,풀무원
"고추장,찌게용고추장",10,18.8,3.67,0.61,0.19,풀무원
"고추장,찌게용고추장",10,1.88,0.37,0.06,0.02,풀무원
"고추장,찌게용유리고추장",10,18.8,3.67,0.61,0.19,풀무원
"고추장,찌게용유리고추장",10,1.88,0.37,0.06,0.02,풀무원
"고추장,초고추장",10,22.5,5.12,0.37,0.06,풀무원
"고추장,초고추장",10,2.25,0.51,0.04,0.01,풀무원
"양조된장,된장",10,13.9,1.5,0.95,0.46,풀무원
"양조된장,된장",10,1.39,0.15,0.1,0.05,풀무원
"양조된장,유리병된장",10,13.9,1.5,0.95,0.46,풀무원
"양조된장,유리병된장",10,1.39,0.15,0.1,0.05,풀무원
"라면스프,즉석김치생라면스프",100,193,14.6,10.1,10.5,풀무원
"라면스프,즉석김치생라면스프",100,193,14.6,10.1,10.5,풀무원
"라면스프,즉석소고기생라면스프",100,186,27.1,8,5.1,풀무원
"라면스프,즉석소고기생라면스프",100,186,27.1,8,5.1,풀무원
"면스프,보리국수멸치맛스프",100,261,45.7,15.8,1.7,풀무원
"면스프,보리국수멸치맛스프",100,261,45.7,15.8,1.7,풀무원
"면스프,보리국수사골맛스프",100,281,54,3.2,5.8,풀무원
"면스프,보리국수사골맛스프",100,281,54,3.2,5.8,풀무원
"면스프,보리국수육계장스프",100,300,47.3,13.9,6.3,풀무원
"면스프,보리국수육계장스프",100,300,47.3,13.9,6.3,풀무원
"면스프,냉동면냄비우동스프",100,10,0.9,0.4,0.6,풀무원
"면스프,냉동면냄비우동스프",100,10,0.9,0.4,0.6,풀무원
"면스프,냉동면칼국수스프",100,10,2.1,0.3,1.2,풀무원
"면스프,냉동면칼국수스프",100,10,2.1,0.3,1.2,풀무원
"면스프,도토리비빔면스프",100,228,34.7,5,7.7,풀무원
"면스프,도토리비빔면스프",100,228,34.7,5,7.7,풀무원
"면스프,메밀생면스프",100,31,0.6,7.2,0,풀무원
"면스프,메밀생면스프",100,31,0.6,7.2,0,풀무원
"면스프,샐러드면스프",100,118,26.8,1.5,0.5,풀무원
"면스프,샐러드면스프",100,118,26.8,1.5,0.5,풀무원
"면스프,즉석생우동스프",100,90,18.9,2.9,0.4,풀무원
"면스프,즉석생우동스프",100,90,18.9,2.9,0.4,풀무원
"면스프,짜장생면스프",100,34,0.5,2.6,2.4,풀무원
"면스프,짜장생면스프",100,34,0.5,2.6,2.4,풀무원
참깨&흑임자샐러드드레싱,15,42.06,2.6,0.23,3.42,풀무원
참깨&흑임자샐러드드레싱,15,6.31,0.39,0.03,0.51,풀무원
들기름을섞어바삭바삭고소하게구워낸재래김,4,24.09,0.93,0.74,1.93,풀무원
들기름을섞어바삭바삭고소하게구워낸재래김,4,0.96,0.04,0.03,0.08,풀무원
생가득저온숙성포기김치로큼직하게빚은김치왕만두,150,375,45,16.5,15,풀무원
생가득저온숙성포기김치로큼직하게빚은김치왕만두,150,375,45,16.5,15,풀무원
생가득야채가득물만두,150,457.5,48,21,21,풀무원
생가득야채가득물만두,150,457.5,48,21,21,풀무원
생가득생고기와야채로속을꽉채운부추잡채군만두,150,397.5,54,16.5,13.5,풀무원
생가득생고기와야채로속을꽉채운부추잡채군만두,150,397.5,54,16.5,13.5,풀무원
생가득생고기와야채로큼직하게빚은평양왕만두,150,345,46.5,18,10.5,풀무원
생가득생고기와야채로큼직하게빚은평양왕만두,150,345,46.5,18,10.5,풀무원
생가득맛있게비벼먹는직화짜장,100,95,20,4,9,풀무원
생가득맛있게비벼먹는직화짜장,100,95,20,4,9,풀무원
HALF&HALF브라운함박스테이크(브라운소스),160,488,35.2,33.6,24,풀무원
HALF&HALF브라운함박스테이크(브라운소스),160,488,35.2,33.6,24,풀무원
찬마루떡볶이양념장,15,45,8.85,0.75,0.72,풀무원
찬마루떡볶이양념장,15,4.5,0.89,0.08,0.07,풀무원
데오퍼퓸캔디,10,11,2.8,0,0,플럼박스
데오퍼퓸캔디,10,3.67,0.93,0,0,플럼박스
알피데오캔디,10,7,2.9,0,0,플럼박스
알피데오캔디,10,2.33,0.97,0,0,플럼박스
콤비네이션피자,150,589.29,64.29,21.21,27.86,피자스쿨
"피자,페퍼로니피자(팬)",150,453,1.35,22.05,22.05,피자헛
"피자,페퍼로니피자(팬)",150,679.5,2.03,33.08,33.08,피자헛
"피자,불고기피자(팬)",150,435,2.4,20.55,22.95,피자헛
"피자,불고기피자(팬)",150,652.5,3.6,30.83,34.43,피자헛
"피자,엑스트리마(팬)",150,391.5,2.55,16.95,16.95,피자헛
"피자,엑스트리마(팬)",150,587.25,3.83,25.43,25.43,피자헛
"피자,바베큐치킨피자(팬)",150,355.5,2.55,17.85,13.95,피자헛
"피자,바베큐치킨피자(팬)",150,533.25,3.83,26.78,20.93,피자헛
레몬소르베,100,98,24.3,0,0,필링상사
레몬소르베,100,98,24.3,0,0,필링상사
오이쉬초코쇼크스넥스폰지,30,22.5,3.3,0.3,0.9,필링상사
오이쉬초코쇼크스넥스폰지,30,45,6.6,0.6,1.8,필링상사
