,name,serving_wt,kcal,carbo,protein,fat,sugars,sodium,chol,saturated_fatty_acid,trans_fatty_acid,year,company
16204,알로에푸딩(리치맛),100,96,21,0.5,0.5,17.78,25,0,0.8,0,2017,다보라유통
16205,혼합푸딩,100,100,23,1,0,23,30,0,0,0,2013,다보라유통
16206,혼합푸딩,100,83.33,19.17,0.83,0,17.78,25,0,0,0,2017,다보라유통
16207,샤베트푸딩,100,90,20,0.7,0.8,19,25,0,0.7,0,2013,다보라유통
16208,샤베트푸딩,100,76.27,16.95,0.59,0.68,17.78,21.19,0,0.59,0,2017,다보라유통
16209,구슬이랑별이랑,10,5.6,1.4,0,0,1.1,0.6,0,0,0,2013,다온
16210,구슬이랑별이랑,10,4,1,0,0,0.75,0.43,0,0,0,2017,다온
16211,소프트누가,10,6,0.97,0.09,0.19,0.74,0.8,0,0.07,0,2013,다인무역
16212,소프트누가,10,4.29,0.69,0.06,0.14,0.54,0.57,0,0.05,0,2017,다인무역
16213,솔져푸얼(피넛버터),30,81,12.3,3,2.7,4.5,40.5,1.5,0.6,0,2013,대경상사
16214,솔져푸얼(피넛버터),30,37.38,5.68,1.38,1.25,2.08,18.69,0.69,0.28,0,2017,대경상사
16215,"롤빵,피자롤",70,158.2,20.86,10.85,3.5,N/A,238,N/A,N/A,N/A,2006,대림수산
16216,"롤빵,피자롤",70,110.74,14.6,7.6,2.45,N/A,166.6,N/A,N/A,N/A,2017,대림수산
16217,"크로켓,생야채감자크로켓",100,105,17.3,7.6,0.6,N/A,370,N/A,N/A,N/A,2006,대림수산
16218,"크로켓,생야채감자크로켓",100,105,17.3,7.6,0.6,N/A,370,N/A,N/A,N/A,2017,대림수산
16219,"크로켓,콘크림크로켓",100,190,37,5,2.4,N/A,414,N/A,N/A,N/A,2006,대림수산
16220,"크로켓,콘크림크로켓",100,190,37,5,2.4,N/A,414,N/A,N/A,N/A,2017,대림수산
16221,"만두,전통우리만두",150,334.5,42.6,20.55,10.35,N/A,732,N/A,N/A,N/A,2006,대림수산
16222,"만두,전통우리만두",150,501.75,63.9,30.83,15.53,N/A,1098,N/A,N/A,N/A,2017,대림수산
16223,곤약,80,8,1.84,0.08,0,N/A,0,N/A,N/A,N/A,2006,대림수산
16224,곤약,80,6.4,1.47,0.06,0,1.28,0,N/A,N/A,N/A,2017,대림수산
16225,유부,80,436,6.8,20.48,36.32,N/A,21.6,N/A,N/A,N/A,2006,대림수산
16226,유부,80,348.8,5.44,16.38,29.06,N/A,17.28,N/A,N/A,N/A,2017,대림수산
16227,빅스모크햄,30,55.65,4.35,2.88,2.97,0.48,226.2,7.03,0.99,0.02,2014,대림수산
16228,빅스모크햄,30,16.7,1.31,0.86,0.89,0.15,67.86,2.11,0.3,0,2017,대림수산
16229,"돼지고기,돈까스",30,88.2,6.72,4.26,4.92,N/A,115.2,N/A,N/A,N/A,2006,대림수산
16230,"돼지고기,돈까스",30,26.46,2.02,1.28,1.48,N/A,34.56,N/A,N/A,N/A,2017,대림수산
16231,"돼지고기,미니돈까스",30,74.1,6.93,5.34,1.68,N/A,59.1,N/A,N/A,N/A,2006,대림수산
16232,"돼지고기,미니돈까스",30,22.23,2.08,1.6,0.5,0.3,17.73,N/A,N/A,N/A,2017,대림수산
16233,"돼지고기,순살돈까스",30,61.8,4.71,5.16,1.29,N/A,304.8,N/A,N/A,N/A,2006,대림수산
16234,"돼지고기,순살돈까스",30,18.54,1.41,1.55,0.39,N/A,91.44,N/A,N/A,N/A,2017,대림수산
16235,"소시지,맛대장",30,37.8,4.71,4.44,0.12,N/A,171.9,N/A,N/A,N/A,2006,대림수산
16236,"소시지,맛대장",30,11.34,1.41,1.33,0.04,N/A,51.57,N/A,N/A,N/A,2017,대림수산
16237,"소시지,야채소세지",30,43.5,6.09,4.08,0.36,N/A,271.2,N/A,N/A,N/A,2006,대림수산
16238,"소시지,야채소세지",30,13.05,1.83,1.22,0.11,N/A,81.36,N/A,N/A,N/A,2017,대림수산
16239,"소시지,참피온소세지",30,49.8,7.35,1.89,1.44,N/A,231,N/A,N/A,N/A,2006,대림수산
16240,"소시지,참피온소세지",30,14.94,2.21,0.57,0.43,0.31,69.3,N/A,N/A,N/A,2017,대림수산
16241,"소시지,천하장군",30,37.2,4.08,4.95,0.12,N/A,168,N/A,N/A,N/A,2006,대림수산
16242,"소시지,천하장군",30,11.16,1.22,1.49,0.04,0.18,50.4,N/A,N/A,N/A,2017,대림수산
16243,"소시지,도시락비엔나",30,71.1,4.23,3.06,4.56,N/A,183.3,N/A,N/A,N/A,2006,대림수산
16244,"소시지,도시락비엔나",30,21.33,1.27,0.92,1.37,0.23,54.99,N/A,N/A,N/A,2017,대림수산
16245,"프랑크소시지,켄터키후랑크",30,62.7,4.68,2.61,3.69,N/A,209.7,N/A,N/A,N/A,2006,대림수산
16246,"프랑크소시지,켄터키후랑크",30,18.81,1.4,0.78,1.11,N/A,62.91,N/A,N/A,N/A,2017,대림수산
16247,"프랑크소시지,후랑크말이",30,39.9,3.42,4.98,0.69,N/A,150,N/A,N/A,N/A,2006,대림수산
16248,"프랑크소시지,후랑크말이",30,11.97,1.03,1.49,0.21,N/A,45,N/A,N/A,N/A,2017,대림수산
16249,빅스모크햄,30,53.1,3.3,3.18,2.97,N/A,183.6,N/A,N/A,N/A,2006,대림수산
16250,빅스모크햄,30,15.93,0.99,0.95,0.89,0.15,55.08,N/A,N/A,N/A,2017,대림수산
16251,스모크불고기햄,30,49.5,4.05,2.88,2.37,N/A,182.1,N/A,N/A,N/A,2006,대림수산
16252,스모크불고기햄,30,14.85,1.22,0.86,0.71,0.15,54.63,N/A,N/A,N/A,2017,대림수산
16253,피자햄까스,30,55.2,9.96,2.7,0.48,N/A,99,N/A,N/A,N/A,2006,대림수산
16254,피자햄까스,30,16.56,2.99,0.81,0.14,N/A,29.7,N/A,N/A,N/A,2017,대림수산
16255,"완자,동그랑땡",30,51,3.09,3.99,1.41,N/A,80.1,N/A,N/A,N/A,2006,대림수산
16256,"완자,동그랑땡",30,15.3,0.93,1.2,0.42,0.2,24.03,N/A,N/A,N/A,2017,대림수산
16257,"완자,미니롤",30,67.5,9.54,5.28,1.95,N/A,102,N/A,N/A,N/A,2006,대림수산
16258,"완자,미니롤",30,20.25,2.86,1.58,0.59,N/A,30.6,N/A,N/A,N/A,2017,대림수산
16259,"완자,완자동그랑땡",30,35.4,3.15,4.71,0.45,N/A,140.4,N/A,N/A,N/A,2006,대림수산
16260,"완자,완자동그랑땡",30,10.62,0.95,1.41,0.14,N/A,42.12,N/A,N/A,N/A,2017,대림수산
16261,탕수육,30,58.5,4.83,3.78,1.44,N/A,106.5,N/A,N/A,N/A,2006,대림수산
16262,탕수육,30,17.55,1.45,1.13,0.43,N/A,31.95,N/A,N/A,N/A,2017,대림수산
16263,게맛살큰잔치,30,36.51,6.12,2.4,0.27,0.69,174.39,2.44,0.06,0,2014,대림수산
16264,게맛살큰잔치,30,10.95,1.84,0.72,0.08,0.16,52.32,0.73,0.02,0,2017,대림수산
16265,"대구젓,양념대구아가미젓",100,98,7.7,14.2,1.1,N/A,2784,N/A,N/A,N/A,2006,대림수산
16266,"대구젓,양념대구아가미젓",100,98,7.7,14.2,1.1,N/A,2784,N/A,N/A,N/A,2017,대림수산
16267,"명란젓,고추양념명란젓",100,124,6.8,20.7,1.5,N/A,2953,N/A,N/A,N/A,2006,대림수산
16268,"명란젓,고추양념명란젓",100,124,6.8,20.7,1.5,N/A,2953,N/A,N/A,N/A,2017,대림수산
16269,"어묵,맛꼬치",30,39.9,3.42,5.34,0.54,N/A,155.1,N/A,N/A,N/A,2006,대림수산
16270,"어묵,맛꼬치",30,11.97,1.03,1.6,0.16,N/A,46.53,N/A,N/A,N/A,2017,대림수산
16271,"어묵,맛솜씨",30,42.9,5.04,4.5,0.54,N/A,146.1,N/A,N/A,N/A,2006,대림수산
16272,"어묵,맛솜씨",30,12.87,1.51,1.35,0.16,N/A,43.83,N/A,N/A,N/A,2017,대림수산
16273,"어묵,모듬잔치",30,40.2,3.63,5.01,0.63,N/A,126,N/A,N/A,N/A,2006,대림수산
16274,"어묵,모듬잔치",30,12.06,1.09,1.5,0.19,N/A,37.8,N/A,N/A,N/A,2017,대림수산
16275,"어묵,새참바",30,42.9,4.23,4.62,0.84,N/A,140.4,N/A,N/A,N/A,2006,대림수산
16276,"어묵,새참바",30,12.87,1.27,1.39,0.25,N/A,42.12,N/A,N/A,N/A,2017,대림수산
16277,"어묵,선맛꼬치",30,40.8,4.89,4.53,0.36,N/A,146.1,N/A,N/A,N/A,2006,대림수산
16278,"어묵,선맛꼬치",30,12.24,1.47,1.36,0.11,N/A,43.83,N/A,N/A,N/A,2017,대림수산
16279,"어묵,선종합",30,41.4,4.59,4.44,0.57,N/A,153.3,N/A,N/A,N/A,2006,대림수산
16280,"어묵,선종합",30,12.42,1.38,1.33,0.17,0.18,45.99,N/A,N/A,N/A,2017,대림수산
16281,"어묵,아롱이",30,42,4.92,4.5,0.48,N/A,147.9,N/A,N/A,N/A,2006,대림수산
16282,"어묵,아롱이",30,12.6,1.48,1.35,0.14,N/A,44.37,N/A,N/A,N/A,2017,대림수산
16283,"어묵,알알이",30,40.5,4.62,4.38,0.51,N/A,180.9,N/A,N/A,N/A,2006,대림수산
16284,"어묵,알알이",30,12.15,1.39,1.31,0.15,0.28,54.27,N/A,N/A,N/A,2017,대림수산
16285,"어묵,야채주물럭",30,42.3,4.08,4.77,0.75,N/A,140.7,N/A,N/A,N/A,2006,대림수산
16286,"어묵,야채주물럭",30,12.69,1.22,1.43,0.23,N/A,42.21,N/A,N/A,N/A,2017,대림수산
16287,"어묵,어사또",30,41.4,3.84,5.37,0.51,N/A,146.4,N/A,N/A,N/A,2006,대림수산
16288,"어묵,어사또",30,12.42,1.15,1.61,0.15,N/A,43.92,N/A,N/A,N/A,2017,대림수산
16289,"어묵,월매",30,39.9,3.27,5.46,0.57,N/A,138,N/A,N/A,N/A,2006,대림수산
16290,"어묵,월매",30,11.97,0.98,1.64,0.17,N/A,41.4,N/A,N/A,N/A,2017,대림수산
16291,"어묵,이도령",30,39.6,3.42,5.43,0.48,N/A,140.1,N/A,N/A,N/A,2006,대림수산
16292,"어묵,이도령",30,11.88,1.03,1.63,0.14,N/A,42.03,N/A,N/A,N/A,2017,대림수산
16293,"어묵,장보고",30,39.6,3.57,5.04,0.57,N/A,152.1,N/A,N/A,N/A,2006,대림수산
16294,"어묵,장보고",30,11.88,1.07,1.51,0.17,N/A,45.63,N/A,N/A,N/A,2017,대림수산
16295,"어묵,진종합",30,40.2,3.75,5.25,0.45,N/A,141.9,N/A,N/A,N/A,2006,대림수산
16296,"어묵,진종합",30,12.06,1.13,1.58,0.14,0.18,42.57,N/A,N/A,N/A,2017,대림수산
16297,"어묵,한마당",30,40.2,4.56,4.5,0.42,N/A,151.8,N/A,N/A,N/A,2006,대림수산
16298,"어묵,한마당",30,12.06,1.37,1.35,0.13,0.36,45.54,N/A,N/A,N/A,2017,대림수산
16299,"어묵,휠터치",30,60,2.85,3.69,3.66,N/A,187.2,N/A,N/A,N/A,2006,대림수산
16300,"어묵,휠터치",30,18,0.86,1.11,1.1,N/A,56.16,N/A,N/A,N/A,2017,대림수산
16301,"오징어냉동품,오징어바",30,56.4,4.56,4.05,2.46,N/A,64.8,N/A,N/A,N/A,2006,대림수산
16302,"오징어냉동품,오징어바",30,16.92,1.37,1.22,0.74,N/A,19.44,N/A,N/A,N/A,2017,대림수산
16303,"오징어냉동품,오징어버거",30,48.9,6.99,2.49,1.2,N/A,77.7,N/A,N/A,N/A,2006,대림수산
16304,"오징어냉동품,오징어버거",30,14.67,2.1,0.75,0.36,N/A,23.31,N/A,N/A,N/A,2017,대림수산
16305,"굴젓,양념어리굴젓",100,109,12,8.7,2.6,N/A,2733,N/A,N/A,N/A,2006,대림수산
16306,"굴젓,양념어리굴젓",100,109,12,8.7,2.6,N/A,2733,N/A,N/A,N/A,2017,대림수산
16307,"젓,양념조개젓",100,89,8,10.7,1.6,N/A,2693,N/A,N/A,N/A,2006,대림수산
16308,"젓,양념조개젓",100,89,8,10.7,1.6,N/A,2693,N/A,N/A,N/A,2017,대림수산
16309,새우완자,30,27,4.2,2.4,0.06,N/A,117,N/A,N/A,N/A,2006,대림수산
16310,새우완자,30,8.1,1.26,0.72,0.02,N/A,35.1,N/A,N/A,N/A,2017,대림수산
16311,"오징어젓,양념오징어젓",100,110,6.8,15.8,1.8,N/A,2792,N/A,N/A,N/A,2006,대림수산
16312,"오징어젓,양념오징어젓",100,110,6.8,15.8,1.8,5.78,2792,N/A,N/A,N/A,2017,대림수산
16313,"창란젓,양념창란젓",100,107,8.2,12.9,3.2,N/A,2784,N/A,N/A,N/A,2006,대림수산
16314,"창란젓,양념창란젓",100,107,8.2,12.9,3.2,N/A,2784,N/A,N/A,N/A,2017,대림수산
16315,"게맛살,게맛살큰잔치",30,33.9,2.73,5.58,0.06,N/A,237.6,N/A,N/A,N/A,2006,대림수산
16316,"게맛살,게맛살큰잔치",30,10.17,0.82,1.67,0.02,0.21,71.28,N/A,N/A,N/A,2017,대림수산
16317,"게맛살,게맛살버거",30,49.2,9.69,1.89,0.33,N/A,138.6,N/A,N/A,N/A,2006,대림수산
16318,"게맛살,게맛살버거",30,14.76,2.91,0.57,0.1,N/A,41.58,N/A,N/A,N/A,2017,대림수산
16319,"게맛살,골드집게맛살",30,40.2,7.62,2.25,0.09,N/A,81.9,N/A,N/A,N/A,2006,대림수산
16320,"게맛살,골드집게맛살",30,12.06,2.29,0.68,0.03,N/A,24.57,N/A,N/A,N/A,2017,대림수산
16321,"게맛살,맛살말이",30,40.8,3.42,5.37,0.63,N/A,139.2,N/A,N/A,N/A,2006,대림수산
16322,"게맛살,맛살말이",30,12.24,1.03,1.61,0.19,N/A,41.76,N/A,N/A,N/A,2017,대림수산
16323,"게맛살,바다가재맛살",30,30.3,2.82,4.35,0.18,N/A,251.7,N/A,N/A,N/A,2006,대림수산
16324,"게맛살,바다가재맛살",30,9.09,0.85,1.31,0.05,N/A,75.51,N/A,N/A,N/A,2017,대림수산
16325,"게맛살,새우맛살",30,27.9,4.14,2.4,0.18,N/A,79.5,N/A,N/A,N/A,2006,대림수산
16326,"게맛살,새우맛살",30,8.37,1.24,0.72,0.05,N/A,23.85,N/A,N/A,N/A,2017,대림수산
16327,"게맛살,실속집게맛살",30,38.4,7.92,2.1,0.12,N/A,75.6,N/A,N/A,N/A,2006,대림수산
16328,"게맛살,실속집게맛살",30,11.52,2.38,0.63,0.04,N/A,22.68,N/A,N/A,N/A,2017,대림수산
16329,찹쌀맛고추장,10,19.1,3.04,0.59,0.51,N/A,280,N/A,N/A,N/A,2006,대림수산
16330,찹쌀맛고추장,10,1.91,0.3,0.06,0.05,N/A,28,N/A,N/A,N/A,2017,대림수산
16331,"양조된장,일반된장",10,15.6,1.78,1.02,0.45,N/A,398,N/A,N/A,N/A,2006,대림수산
16332,"양조된장,일반된장",10,1.56,0.18,0.1,0.05,N/A,39.8,N/A,N/A,N/A,2017,대림수산
16333,"양조된장,찌개된장",10,14.9,1.66,1.09,0.43,N/A,398,N/A,N/A,N/A,2006,대림수산
16334,"양조된장,찌개된장",10,1.49,0.17,0.11,0.04,N/A,39.8,N/A,N/A,N/A,2017,대림수산
16335,테마레보칼리(네가지맛누가),10,7.8,1.1,0.1,0.35,1,0.6,0,0.23,0,2013,대명물산
16336,테마레보칼리(네가지맛누가),10,4.59,0.65,0.06,0.21,0.54,0.35,0,0.14,0,2017,대명물산
16337,테마레보칼리(크럼블리누가),10,9,0.7,0.2,0.6,0.7,0.5,0,0.04,0,2013,대명물산
16338,테마레보칼리(크럼블리누가),10,5.29,0.41,0.12,0.35,0.54,0.29,0,0.02,0,2017,대명물산
16339,콘피지온5,30,15.6,1.8,0.24,0.87,1.5,0,0,0,0,2013,대명물산
16340,콘피지온5,30,46.8,5.4,0.72,2.61,4.88,0,0,0,0,2017,대명물산
16341,스위트콘,30,80.4,9,0.9,4.5,0.48,108,0,3.6,0,2013,대선엔지니어링
16342,스위트콘,30,48.24,5.4,0.54,2.7,1.18,64.8,0,2.16,0,2017,대선엔지니어링
16343,와사비그린마메,30,42,6.6,1.8,0.99,5.4,54,0,0,0,2013,대성무역
16344,와사비그린마메,30,38.18,6,1.64,0.9,4.91,49.09,0,0,0,2017,대성무역
16345,와사비빈스,30,45,6,2.1,1.41,5.4,49.5,0,0,0,2013,대성무역
16346,와사비빈스,30,40.91,5.45,1.91,1.28,4.91,45,0,0,0,2017,대성무역
16347,와사비맛차야와사비그린마메,30,42,6.6,1.8,0.99,5.4,54,0,0,0,2013,대성무역
16348,와사비맛차야와사비그린마메,30,38.18,6,1.64,0.9,4.91,49.09,0,0,0,2017,대성무역
16349,와사비맛차야와사비빈스,30,45,6,2.1,1.41,5.4,49.5,0,0,0,2013,대성무역
16350,와사비맛차야와사비빈스,30,40.91,5.45,1.91,1.28,4.91,45,0,0,0,2017,대성무역
16351,땅콩강정,30,42.53,6.19,0.9,1.58,2.4,21.38,0,0.24,0,2017,대영식품
16352,노리마끼,30,31.5,5.1,0.6,0.9,4.2,11.4,0,0,0,2013,대영식품
16353,노리마끼,30,31.5,5.1,0.6,0.9,4.2,11.4,0,0,0,2017,대영식품
16354,와사비완두콩,30,35.73,6.62,1.21,0.49,1.51,101.16,0,0.21,0,2017,대영식품
16355,참깨강정,30,45,4.86,1.26,2.34,0.05,0.36,0,0,0,2017,대영식품
16356,텐텐망고맛푸딩,100,100,25,0,0,19,47,0,0,0,2013,대진유통
16357,텐텐망고맛푸딩,100,84.75,21.19,0,0,17.78,39.83,0,0,0,2017,대진유통
16358,텐텐혼합푸딩,100,100,25,0,0,19,47,0,0,0,2013,대진유통
16359,텐텐혼합푸딩,100,84.75,21.19,0,0,17.78,39.83,0,0,0,2017,대진유통
16360,눈꽃핀쌀과자,30,51.3,7.8,0.6,2.1,1.8,69.3,0,0.9,0,2013,대한푸드텍
16361,눈꽃핀쌀과자,30,42.75,6.5,0.5,1.75,1.52,57.75,0,0.75,0,2017,대한푸드텍
16362,인디나쵸칩오리지날,30,40.2,5.7,0.6,1.8,0,16.5,0,0.3,0,2013,대한푸드텍
16363,인디나쵸칩오리지날,30,43.07,6.11,0.64,1.93,0,17.68,0,0.32,0,2017,대한푸드텍
16364,인디라운드나쵸칩,30,40.2,5.7,0.6,1.8,0,16.5,0,0.3,0,2013,대한푸드텍
16365,인디라운드나쵸칩,30,43.07,6.11,0.64,1.93,0,17.68,0,0.32,0,2017,대한푸드텍
16366,수제잎새만두,150,270,30,7.5,13.5,4.5,375,6,2.7,0,2014,대해물류
16367,수제잎새만두,150,405,45,11.25,20.25,6.75,562.5,9,4.05,0,2017,대해물류
16368,츄파춥스롤리팝딸기크림맛,10,5,1.1,0.1,0,1.1,2,0,0,0,2013,더 하나통상
16369,츄파춥스롤리팝딸기크림맛,10,4.17,0.92,0.08,0,0.77,1.67,0,0,0,2017,더 하나통상
16370,"츄파춥스롤리팝체리맛,딸기맛,콜라맛",10,5,1.2,0,0,1.1,0,0,0,0,2013,더 하나통상
16371,"츄파춥스롤리팝체리맛,딸기맛,콜라맛",10,4.17,1,0,0,0.77,0,0,0,0,2017,더 하나통상
16372,엘사브로소또띠아칩,30,42,4.5,0.6,2.4,0,51,0,0.45,0,2013,더네이처컴퍼니
16373,엘사브로소또띠아칩,30,45,4.82,0.64,2.57,0,54.64,0,0.48,0,2017,더네이처컴퍼니
16374,맥시카사바칩(오리지날),30,42,5.1,0.3,2.1,0.3,34.5,0,0.6,0,2013,더네이처컴퍼니
16375,맥시카사바칩(오리지날),30,45,5.46,0.32,2.25,0.32,36.96,0,0.64,0,2017,더네이처컴퍼니
16376,맥시타로칩(스파이시치즈),30,37.5,4.8,0.3,1.95,0.3,33,0,0.6,0,2013,더네이처컴퍼니
16377,맥시타로칩(스파이시치즈),30,45,5.76,0.36,2.34,0.36,39.6,0,0.72,0,2017,더네이처컴퍼니
16378,맥시믹스드루츠칩(로즈마리갈릭),30,42.75,5.85,0.23,2.25,0.23,45,0,0.32,0,2017,더네이처컴퍼니
16379,맥시카사바칩(사워크림),30,42,5.7,0.3,2.1,0,45,0,0.9,0,2013,더네이처컴퍼니
16380,맥시카사바칩(사워크림),30,45,6.11,0.32,2.25,0,48.21,0,0.96,0,2017,더네이처컴퍼니
16381,쵸코팝,30,21,5.1,0,0,2.85,0.6,0,0,0,2013,더블유디케이
16382,쵸코팝,30,35,8.5,0,0,0.25,1,0,0,0,2017,더블유디케이
16383,요고팝,30,21,5.1,0,0,0,0.3,0,0,0,2013,더블유디케이
16384,요고팝,30,35,8.5,0,0,0,0.5,0,0,0,2017,더블유디케이
16385,투시롤팝캔디,10,6,1.5,0,0,1,0,0,0,0,2013,델리팜상사
16386,투시롤팝캔디,10,3.53,0.88,0,0,0.75,0,0,0,0,2017,델리팜상사
16387,로아커웨하스아몬드,30,44.4,4.8,0.99,2.4,2.7,14.4,0,1.8,0,2013,델리팜상사
16388,로아커웨하스아몬드,30,44.4,4.8,0.99,2.4,2.7,14.4,0,1.8,0,2017,델리팜상사
16389,차일드스플레이다츠,10,7,1.7,0,0,1.1,0.5,0,0,0,2013,델리팜상사
16390,차일드스플레이다츠,10,3.33,0.81,0,0,0.75,0.24,0,0,0,2017,델리팜상사
16391,차일드스플레이투시팝,10,6,1.5,0,0,1,0,0,0,0,2013,델리팜상사
16392,차일드스플레이투시팝,10,3.53,0.88,0,0,0.75,0,0,0,0,2017,델리팜상사
16393,참스자이언트블로우팝,10,11,2.9,0,0,2.2,1,0,0,0,2013,델리팜상사
16394,참스자이언트블로우팝,10,3.44,0.91,0,0,0.75,0.31,0,0,0,2017,델리팜상사
16395,로아커웨하스레몬,30,46.2,5.7,0.6,2.4,2.65,9.9,0,2.1,0,2017,델리팜상사
16396,로아커웨하스샌드위치밀크바닐라,30,38.4,4.8,0.6,1.8,2.1,9.9,0,1.8,0,2013,델리팜상사
16397,로아커웨하스샌드위치밀크바닐라,30,46.08,5.76,0.72,2.16,2.52,11.88,0,2.16,0,2017,델리팜상사
16398,로아커웨하스카푸치노,30,45.3,5.4,0.9,2.4,2.4,15.6,0,2.1,0,2013,델리팜상사
16399,로아커웨하스카푸치노,30,45.3,5.4,0.9,2.4,2.4,15.6,0,2.1,0,2017,델리팜상사
16400,로아커웨하스코코넛,30,46.2,4.92,0.69,2.7,2.61,11.4,0,2.1,0,2013,델리팜상사
16401,로아커웨하스나폴리타너,30,45.6,5.31,0.69,2.4,2.37,8.1,0,1.8,0,2017,델리팜상사
16402,로아커웨하스코코넛,30,46.2,4.92,0.69,2.7,2.61,11.4,0,2.1,0,2017,델리팜상사
16403,버터스틱비스킷,30,47.8,5.79,0.58,2.48,5.7,32.2,1.01,0.7,0.04,2017,델푸드코리아
16404,"피자,치즈피자",150,415.5,4.2,15.9,19.2,N/A,907.5,N/A,N/A,N/A,2006,도미노피자
16405,"피자,치즈피자",150,623.25,6.3,23.85,28.8,N/A,1361.25,N/A,N/A,N/A,2017,도미노피자
16406,마리아니쎄서미허니바,30,60,4.8,1.8,4.2,2.7,0,0,0.6,0,2013,동우농산(주)
16407,마리아니쎄서미허니바,30,45,3.6,1.35,3.15,2.03,0,0,0.45,0,2017,동우농산(주)
16408,마리아니크랜베리허니바,30,54,6,1.5,3,4.2,0,0,0.45,0,2013,동우농산(주)
16409,마리아니크랜베리허니바,30,40.5,4.5,1.13,2.25,3.15,0,0,0.34,0,2017,동우농산(주)
16410,마리아니애플&시나몬허니바,30,42,8.7,0.9,0.6,5.1,4.5,0,0,0,2013,동우농산(주)
16411,마리아니애플&시나몬허니바,30,31.5,6.53,0.68,0.45,3.83,3.38,0,0,0,2017,동우농산(주)
16412,마리아니그라놀라허니바,30,48,7.5,1.2,1.8,3.6,0,0,0.3,0,2013,동우농산(주)
16413,마리아니그라놀라허니바,30,36,5.63,0.9,1.35,2.7,0,0,0.23,0,2017,동우농산(주)
16414,마리아니트레일믹스허니바,30,57,5.4,1.8,5.4,3.6,0,0,0.45,0,2013,동우농산(주)
16415,마리아니트레일믹스허니바,30,42.75,4.05,1.35,4.05,2.7,0,0,0.34,0,2017,동우농산(주)
16416,김쌀과자,30,27,6,0.6,0,0,51,0,0,0,2013,동우농산(주)
16417,김쌀과자,30,32.4,7.2,0.72,0,0,61.2,0,0,0,2017,동우농산(주)
16418,델립불고기햄,30,57.75,3.12,3.96,3.27,0.69,242.55,6.53,1.2,0.02,2014,동원
16419,델립불고기햄,30,17.33,0.94,1.19,0.98,0.26,72.77,1.96,0.36,0.01,2017,동원
16420,조이락동원실속맛살,30,35.49,6.15,2.52,0.09,0.63,191.48,2.44,0.03,0,2014,동원
16421,조이락동원실속맛살,30,10.65,1.85,0.76,0.03,0.16,57.44,0.73,0.01,0,2017,동원
16422,쿨피스복숭아(동원F&B),200,80,20,0,0,14,30,0,0,0,2015,동원
16423,쿨피스복숭아(동원F&B),200,160,40,0,0,40,60,0,0,0,2017,동원
16424,쿨피스파인애플(동원F&B),200,80,20,0,0,16,10,0,0,0,2015,동원
16425,쿨피스파인애플(동원F&B),200,160,40,0,0,40,20,0,0,0,2017,동원
16426,양반밤단팥죽,285,840.75,190.95,19.95,0,65.55,1596,0,0,0,2014,동원
16427,양반밤단팥죽,285,840.75,190.95,19.95,0,65.55,1596,0,0,0,2017,동원
16428,양반꿀호박죽,285,698.25,162.45,11.4,0,68.4,769.5,0,0,0,2014,동원
16429,양반꿀호박죽,285,698.25,162.45,11.4,0,68.4,769.5,0,0,0,2017,동원
16430,양반가평잣죽,286,486.2,74.36,8.58,17.16,0,1258.4,0,2.86,0,2014,동원
16431,양반가평잣죽,286,486.2,74.36,8.58,17.16,0,1258.4,0,2.86,0,2017,동원
16432,양반한우쇠고기큰죽,402,984.9,188.94,36.18,10.05,4.02,2050.2,60.3,0,0,2014,동원
16433,양반한우쇠고기큰죽,402,984.9,188.94,36.18,10.05,107.74,2050.2,60.3,0,0,2017,동원
16434,양반참치죽,288,504,89.28,23.04,6.34,5.76,1526.4,28.8,0,0,2014,동원
16435,양반참치죽,288,504,89.28,23.04,6.34,5.76,1526.4,28.8,0,0,2017,동원
16436,양반삼계죽,285,498.75,94.05,28.5,1.71,5.7,1482,42.75,0,0,2014,동원
16437,양반삼계죽,285,498.75,94.05,28.5,1.71,5.7,1482,42.75,0,0,2017,동원
16438,개성왕만두,150,412.5,40.5,19.5,19.5,6,690,60,3.3,0,2014,동원
